Epoch: [1][45/68]	Time 0.042 (2.533)	Data 0.001 (2.494)	Loss 0.3784 (0.4978)	MAE 0.474 (0.533)
Epoch: [1][46/68]	Time 0.041 (2.480)	Data 0.001 (2.441)	Loss 0.4609 (0.4970)	MAE 0.508 (0.533)
Epoch: [1][47/68]	Time 0.042 (2.430)	Data 0.005 (2.390)	Loss 0.3935 (0.4949)	MAE 0.497 (0.532)
Epoch: [1][48/68]	Time 0.040 (2.381)	Data 0.001 (2.342)	Loss 0.4009 (0.4930)	MAE 0.518 (0.532)
Epoch: [1][49/68]	Time 0.041 (2.334)	Data 0.000 (2.295)	Loss 0.8425 (0.4999)	MAE 0.622 (0.534)
Epoch: [1][50/68]	Time 8.196 (2.449)	Data 8.160 (2.410)	Loss 0.5588 (0.5011)	MAE 0.513 (0.533)
Epoch: [1][51/68]	Time 3.236 (2.464)	Data 3.208 (2.425)	Loss 0.5066 (0.5012)	MAE 0.543 (0.533)
Epoch: [1][52/68]	Time 5.687 (2.525)	Data 5.658 (2.486)	Loss 0.4035 (0.4994)	MAE 0.479 (0.532)
Epoch: [1][53/68]	Time 0.040 (2.479)	Data 0.000 (2.440)	Loss 0.7199 (0.5034)	MAE 0.650 (0.535)
Epoch: [1][54/68]	Time 0.043 (2.435)	Data 0.000 (2.396)	Loss 0.6960 (0.5069)	MAE 0.667 (0.537)
Epoch: [1][55/68]	Time 0.044 (2.392)	Data 0.000 (2.353)	Loss 0.3341 (0.5039)	MAE 0.445 (0.535)
Epoch: [1][56/68]	Time 0.042 (2.351)	Data 0.001 (2.312)	Loss 0.3970 (0.5020)	MAE 0.494 (0.535)
Epoch: [1][57/68]	Time 0.044 (2.311)	Data 0.000 (2.272)	Loss 0.4263 (0.5007)	MAE 0.485 (0.534)
Epoch: [1][58/68]	Time 0.041 (2.272)	Data 0.001 (2.233)	Loss 0.4925 (0.5005)	MAE 0.559 (0.534)
Epoch: [1][59/68]	Time 0.041 (2.235)	Data 0.001 (2.196)	Loss 0.5493 (0.5014)	MAE 0.536 (0.534)
Epoch: [1][60/68]	Time 6.693 (2.308)	Data 6.664 (2.269)	Loss 0.4863 (0.5011)	MAE 0.489 (0.533)
Epoch: [1][61/68]	Time 4.362 (2.341)	Data 4.332 (2.303)	Loss 0.3991 (0.4995)	MAE 0.489 (0.533)
Epoch: [1][62/68]	Time 2.243 (2.340)	Data 2.216 (2.301)	Loss 0.5575 (0.5004)	MAE 0.560 (0.533)
Epoch: [1][63/68]	Time 0.038 (2.304)	Data 0.000 (2.265)	Loss 0.4525 (0.4996)	MAE 0.518 (0.533)
Epoch: [1][64/68]	Time 0.038 (2.269)	Data 0.000 (2.230)	Loss 0.5889 (0.5010)	MAE 0.612 (0.534)
Epoch: [1][65/68]	Time 0.037 (2.235)	Data 0.000 (2.197)	Loss 0.4733 (0.5006)	MAE 0.503 (0.534)
Epoch: [1][66/68]	Time 0.445 (2.209)	Data 0.420 (2.170)	Loss 0.6498 (0.5028)	MAE 0.625 (0.535)
Epoch: [1][67/68]	Time 0.028 (2.176)	Data 0.000 (2.138)	Loss 0.3602 (0.5016)	MAE 0.478 (0.535)
Test: [0/9]	Time 20.177 (20.177)	Loss 0.5086 (0.5086)	MAE 0.512 (0.512)
Test: [1/9]	Time 1.596 (10.886)	Loss 0.5310 (0.5198)	MAE 0.561 (0.537)
Test: [2/9]	Time 0.014 (7.262)	Loss 0.3147 (0.4514)	MAE 0.437 (0.504)
Test: [3/9]	Time 0.125 (5.478)	Loss 0.4724 (0.4567)	MAE 0.516 (0.507)
Test: [4/9]	Time 0.014 (4.385)	Loss 0.5499 (0.4753)	MAE 0.546 (0.514)
Test: [5/9]	Time 0.013 (3.656)	Loss 0.4341 (0.4684)	MAE 0.530 (0.517)
Test: [6/9]	Time 0.014 (3.136)	Loss 0.4432 (0.4648)	MAE 0.544 (0.521)
Test: [7/9]	Time 0.299 (2.781)	Loss 0.4058 (0.4575)	MAE 0.495 (0.518)
Test: [8/9]	Time 0.006 (2.473)	Loss 0.4772 (0.4585)	MAE 0.577 (0.521)
 * MAE 0.521
Epoch: [2][0/68]	Time 27.503 (27.503)	Data 27.267 (27.267)	Loss 0.4279 (0.4279)	MAE 0.477 (0.477)
Epoch: [2][1/68]	Time 0.043 (13.773)	Data 0.001 (13.634)	Loss 0.3291 (0.3785)	MAE 0.416 (0.447)
Epoch: [2][2/68]	Time 0.041 (9.196)	Data 0.001 (9.090)	Loss 0.4105 (0.3892)	MAE 0.511 (0.468)
Epoch: [2][3/68]	Time 7.182 (8.692)	Data 7.150 (8.605)	Loss 0.4856 (0.4133)	MAE 0.527 (0.483)
Epoch: [2][4/68]	Time 0.041 (6.962)	Data 0.001 (6.884)	Loss 0.3439 (0.3994)	MAE 0.459 (0.478)
Epoch: [2][5/68]	Time 1.566 (6.063)	Data 1.535 (5.992)	Loss 0.4399 (0.4061)	MAE 0.523 (0.486)
Epoch: [2][6/68]	Time 0.051 (5.204)	Data 0.001 (5.137)	Loss 0.5409 (0.4254)	MAE 0.573 (0.498)
Epoch: [2][7/68]	Time 0.044 (4.559)	Data 0.001 (4.495)	Loss 0.5065 (0.4355)	MAE 0.514 (0.500)
Epoch: [2][8/68]	Time 0.047 (4.058)	Data 0.001 (3.995)	Loss 0.3763 (0.4289)	MAE 0.451 (0.495)
Epoch: [2][9/68]	Time 0.049 (3.657)	Data 0.001 (3.596)	Loss 0.5805 (0.4441)	MAE 0.541 (0.499)
Epoch: [2][10/68]	Time 8.659 (4.112)	Data 8.625 (4.053)	Loss 0.4622 (0.4457)	MAE 0.516 (0.501)
Epoch: [2][11/68]	Time 0.039 (3.772)	Data 0.001 (3.715)	Loss 0.5799 (0.4569)	MAE 0.582 (0.508)
Epoch: [2][12/68]	Time 0.044 (3.485)	Data 0.001 (3.430)	Loss 0.4270 (0.4546)	MAE 0.502 (0.507)
Epoch: [2][13/68]	Time 8.600 (3.851)	Data 8.566 (3.796)	Loss 0.3637 (0.4481)	MAE 0.491 (0.506)
Epoch: [2][14/68]	Time 0.040 (3.597)	Data 0.001 (3.543)	Loss 0.4807 (0.4503)	MAE 0.536 (0.508)
Epoch: [2][15/68]	Time 0.044 (3.375)	Data 0.001 (3.322)	Loss 0.3783 (0.4458)	MAE 0.520 (0.509)
Epoch: [2][16/68]	Time 0.042 (3.179)	Data 0.001 (3.127)	Loss 0.5202 (0.4502)	MAE 0.538 (0.510)
Epoch: [2][17/68]	Time 0.043 (3.004)	Data 0.001 (2.953)	Loss 0.3539 (0.4448)	MAE 0.476 (0.509)
Epoch: [2][18/68]	Time 0.041 (2.848)	Data 0.001 (2.798)	Loss 0.4500 (0.4451)	MAE 0.485 (0.507)
Epoch: [2][19/68]	Time 0.039 (2.708)	Data 0.001 (2.658)	Loss 0.4004 (0.4429)	MAE 0.502 (0.507)
Epoch: [2][20/68]	Time 9.412 (3.027)	Data 9.378 (2.978)	Loss 0.2862 (0.4354)	MAE 0.408 (0.502)
Epoch: [2][21/68]	Time 7.340 (3.223)	Data 7.307 (3.175)	Loss 0.3900 (0.4333)	MAE 0.485 (0.502)
Epoch: [2][22/68]	Time 0.043 (3.085)	Data 0.001 (3.037)	Loss 0.6931 (0.4446)	MAE 0.557 (0.504)
Epoch: [2][23/68]	Time 5.000 (3.165)	Data 4.968 (3.117)	Loss 0.3318 (0.4399)	MAE 0.460 (0.502)
Epoch: [2][24/68]	Time 0.039 (3.040)	Data 0.001 (2.992)	Loss 0.4973 (0.4422)	MAE 0.546 (0.504)
Epoch: [2][25/68]	Time 0.042 (2.924)	Data 0.001 (2.877)	Loss 0.4853 (0.4439)	MAE 0.491 (0.503)
Epoch: [2][26/68]	Time 0.041 (2.818)	Data 0.002 (2.771)	Loss 0.2927 (0.4383)	MAE 0.418 (0.500)
Epoch: [2][27/68]	Time 0.041 (2.718)	Data 0.001 (2.672)	Loss 0.4415 (0.4384)	MAE 0.465 (0.499)
Epoch: [2][28/68]	Time 0.041 (2.626)	Data 0.001 (2.580)	Loss 0.3448 (0.4352)	MAE 0.470 (0.498)
Epoch: [2][29/68]	Time 0.042 (2.540)	Data 0.001 (2.494)	Loss 0.4185 (0.4346)	MAE 0.481 (0.497)
Epoch: [2][30/68]	Time 11.068 (2.815)	Data 11.036 (2.769)	Loss 0.3290 (0.4312)	MAE 0.465 (0.496)
Epoch: [2][31/68]	Time 1.461 (2.773)	Data 1.428 (2.727)	Loss 0.4020 (0.4303)	MAE 0.508 (0.497)
Epoch: [2][32/68]	Time 1.156 (2.724)	Data 1.122 (2.679)	Loss 0.3341 (0.4274)	MAE 0.446 (0.495)
Epoch: [2][33/68]	Time 6.463 (2.834)	Data 6.432 (2.789)	Loss 0.3631 (0.4255)	MAE 0.474 (0.495)
Epoch: [2][34/68]	Time 0.041 (2.754)	Data 0.001 (2.710)	Loss 0.4973 (0.4275)	MAE 0.516 (0.495)
Epoch: [2][35/68]	Time 0.738 (2.698)	Data 0.706 (2.654)	Loss 0.3467 (0.4253)	MAE 0.460 (0.494)
Epoch: [2][36/68]	Time 0.046 (2.626)	Data 0.001 (2.582)	Loss 0.3672 (0.4237)	MAE 0.434 (0.493)
Epoch: [2][37/68]	Time 0.047 (2.558)	Data 0.001 (2.514)	Loss 0.4645 (0.4248)	MAE 0.499 (0.493)
Epoch: [2][38/68]	Time 0.044 (2.494)	Data 0.001 (2.450)	Loss 0.5658 (0.4284)	MAE 0.581 (0.495)
Epoch: [2][39/68]	Time 0.044 (2.433)	Data 0.001 (2.389)	Loss 0.4760 (0.4296)	MAE 0.503 (0.495)
Epoch: [2][40/68]	Time 10.302 (2.625)	Data 10.272 (2.581)	Loss 0.4438 (0.4299)	MAE 0.529 (0.496)
Epoch: [2][41/68]	Time 1.054 (2.587)	Data 1.022 (2.544)	Loss 0.4804 (0.4311)	MAE 0.539 (0.497)
Epoch: [2][42/68]	Time 1.105 (2.553)	Data 1.074 (2.510)	Loss 0.2802 (0.4276)	MAE 0.406 (0.495)
Epoch: [2][43/68]	Time 4.310 (2.593)	Data 4.277 (2.550)	Loss 0.5061 (0.4294)	MAE 0.567 (0.497)
Epoch: [2][44/68]	Time 0.044 (2.536)	Data 0.001 (2.493)	Loss 0.4204 (0.4292)	MAE 0.456 (0.496)
Epoch: [2][45/68]	Time 0.920 (2.501)	Data 0.890 (2.458)	Loss 0.4528 (0.4297)	MAE 0.508 (0.496)
Epoch: [2][46/68]	Time 0.037 (2.448)	Data 0.001 (2.406)	Loss 0.5167 (0.4316)	MAE 0.537 (0.497)
Epoch: [2][47/68]	Time 0.037 (2.398)	Data 0.003 (2.356)	Loss 0.5551 (0.4342)	MAE 0.554 (0.498)
Epoch: [2][48/68]	Time 0.038 (2.350)	Data 0.000 (2.308)	Loss 0.5051 (0.4356)	MAE 0.509 (0.498)
Epoch: [2][49/68]	Time 0.037 (2.304)	Data 0.000 (2.262)	Loss 0.4829 (0.4366)	MAE 0.505 (0.498)
Epoch: [2][50/68]	Time 7.836 (2.412)	Data 7.807 (2.370)	Loss 0.3984 (0.4358)	MAE 0.500 (0.498)
Epoch: [2][51/68]	Time 1.240 (2.390)	Data 1.210 (2.348)	Loss 0.3306 (0.4338)	MAE 0.480 (0.498)
Epoch: [2][52/68]	Time 2.199 (2.386)	Data 2.163 (2.345)	Loss 0.5206 (0.4354)	MAE 0.565 (0.499)
