material_id,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
2406,0.10872773055181112,-0.10282313141351142,-0.3813205537792824,-0.5896908490178571,-0.5431889876400258,-0.5500544288092811,0.5076486021914555,-0.6041963511767349,-0.5762087689588897,-0.5999895643372793,-0.5276467557776856,0.5067340415897976,0.13455557732051668,-0.6304321104147435,-0.6455351942568248,1.4372329418300165,-0.26598499214896204,-0.550478977981812,-0.1367506738832981,-0.4576296372109687,0.2975388761073466,-0.5516035680962369,-0.5213415187066611,-0.6108635714238496,0.0,0.0,-1.064723299044281,-0.5258440360540205
24,-0.8881985245278871,-0.8206383138802988,-0.3813205537792824,-0.029028382159810115,-0.036380990458814454,0.07560602484036794,0.2590972577792493,-0.379184857002534,-0.3474454408157635,-0.3482484197749484,-0.33642135776354065,-1.9266284897143087,-0.9792449796434268,-0.1119984200137789,0.3176985852015513,0.3656008165100882,-0.26598499214896204,1.398659595653326,-1.428804376402473,0.13742012497084835,-1.5880066948769078,-0.7602632033098511,-0.2957514509879236,2.3678850340534456,0.0,0.0,-1.064723299044281,0.040718166160113485
1848,0.6227678308272805,0.614992051053276,2.3131316045740213,-0.029028382159810115,-0.4914454126206356,-0.5075167239917233,0.4782570456243207,-0.5353809915585409,-0.5420510726544372,-0.5096826902987298,-0.48414622387735284,0.6570033519362274,1.5358393829695232,-0.559270644538837,-0.35438651705363083,-0.2470266472452209,-0.5968959800108031,-1.037031472199477,0.21992374164223258,0.5843841883024299,-0.003990068653386686,-0.10395103125997293,-0.1989242199136967,-0.5203570774133438,0.0,0.0,0.908046282582183,-0.8091251371610876
691,0.7473836127122427,0.614992051053276,0.15756987789137814,-0.029028382159810115,-0.11467731631622469,-0.19777786669248187,0.2629796964444589,-0.23453944448211309,-0.20061956009487455,-0.23852338596209732,-0.31832244281593525,0.875270084231608,-1.403010519307539,-0.24826180478410062,0.3356181588898473,0.7268259361776238,0.13110819328524795,1.7532489041654034,-0.13600450651548976,-1.3640110942672925,0.5766812074712917,-1.115448202221797,-0.9291932904069258,-0.3418586471237304,0.0,0.0,0.908046282582183,-0.24256293494695352
1073,0.10872773055181112,-0.10282313141351142,0.15756987789137814,-0.029028382159810115,0.9101354993644818,0.7942347256821272,-1.5127831135859982,0.36475935420157274,0.4084181505558022,0.5060786101752435,0.6623297487580871,-1.590891729162175,-0.4254852418420039,1.137162820897426,-0.28554016610658084,1.102296011082717,-0.26598499214896204,-0.26076215435105604,-1.3448111528561342,-0.27133597300836776,-1.5142129413888639,-0.9503159500656955,-0.8099730100616819,2.1374601073944857,0.0,0.0,-1.064723299044281,-0.24256293494695352
2636,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.544879759763943,-0.5514447895233853,0.5087630080841773,-0.6060624276144025,-0.5779580152019268,-0.6018618814775052,-0.5285949946657259,0.202250078814158,-0.4721844368178361,-0.632373601343336,1.1642528683785276,-0.9610772232163598,-0.26598499214896204,0.48527544520852517,-1.3449201351670337,1.1017210357416658,-1.123587184003622,-0.0900113965430711,-0.18886024308808946,-0.4621002259160047,0.0,0.0,-1.064723299044281,-0.8091251371610876
1102,0.7473836127122427,0.614992051053276,0.15756987789137814,-0.029028382159810115,0.20209233733997561,0.06274817313465195,0.08209231214066465,0.25147096131717706,0.29316885142965465,0.23688458054870132,-0.043239451790987836,-1.5445059838380835,0.4174195811985533,0.25445809159784316,0.13008256747689048,0.7528997501256556,1.123841156870772,-0.3922762024419588,-0.47729964241835177,0.31715004388659956,-0.606468400082574,-0.5250600185350275,-0.5029460268042558,2.6510805044321497,0.0,0.0,0.908046282582183,-0.24256293494695352
445,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.5446785672387494,-0.551279390320368,0.508648146165788,-0.6058680723160574,-0.5778592805847352,-0.6016084130252144,-0.5284727722748166,0.026801749187047953,-0.7459550395347991,-0.6321725875019021,2.2044824796875466,0.9567860638366242,-0.26598499214896204,0.48527544520852517,-1.248435937826063,1.5530844545294222,0.22937893362414535,0.05144289112732916,-0.08681320007812966,-0.3178560505967551,0.0,0.0,-1.064723299044281,-0.8091251371610876
2175,1.1056539856315093,1.3328072335200634,0.0036011831283321747,0.5316340846982368,-0.06345960285772272,-0.18215274668001802,0.09649488788205628,-0.27784379439475104,-0.24448070450556494,-0.25896254994460466,-0.19599247056577607,0.3272249417610356,-0.6935351985043134,-0.11279043654557477,0.18138690898120371,0.574641953964454,0.44310998184069816,0.37970206321811906,0.8250369666569902,-1.3438773035961504,1.609853137200402,-0.884803549802863,-0.762675122317491,0.26089666698004155,0.0,0.0,0.908046282582183,0.3239992672671805
3987,-0.8881985245278871,-0.8206383138802988,-0.3813205537792824,-0.029028382159810115,0.5642368097332705,0.8162526172529084,-0.2586372968681721,0.6744574025586312,0.7230781419186569,0.9396672295972082,0.44344506137527495,-0.1158755401036548,-0.36065170481017544,0.6928705499858946,0.2808952425006351,0.2643414811439062,-0.26598499214896204,1.398659595653326,1.4440841793544124,-0.5779987735115957,0.6785115153103959,-0.17104765741820854,-0.47983532347547975,0.026392178127485903,0.0,0.0,-1.064723299044281,0.040718166160113485
590,0.7473836127122427,0.614992051053276,0.5168301656718185,-0.5896908490178571,-0.5448797597639409,-0.5514447895233853,0.5087630080841741,-0.6060624276144001,-0.5779580152019268,-0.6018618814775003,-0.5285949946657259,0.8405957481492641,1.1544039542040996,-0.6323736013433324,-0.32006332834266815,0.9831749820873387,-0.26598499214896204,-1.3414928556810775,-0.4000870463265359,-0.18780234553395914,0.2926572137146554,-0.582659055134059,-0.544536322120331,-0.5389085348023249,0.0,0.0,0.908046282582183,-0.8091251371610876
3062,-0.7947366881141653,-0.8206383138802988,-0.9202109854499431,0.5316340846982368,-0.3170253356431928,-0.3577131161868916,0.24859632204241358,-0.26625237922775025,-0.23270357314913315,-0.271286381925569,-0.23668937327737363,-2.0887505584180346,0.22939102212166598,-0.32227837904718626,0.23380458209558885,0.8154552186853962,0.32965478600235204,-0.8581753929720872,-1.4987621297591651,1.6974725262290182,-1.664824683527828,1.6061198672555625,1.0356930596867757,2.192516612688228,0.0,0.0,0.25696656165939685,1.1738425705883815
