0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
Epoch: [1][46/68]	Time 0.041 (2.411)	Data 0.001 (2.368)	Loss 0.3955 (0.5145)	MAE 0.462 (0.541)
Epoch: [1][47/68]	Time 1.255 (2.387)	Data 1.222 (2.345)	Loss 0.5056 (0.5144)	MAE 0.526 (0.540)
Epoch: [1][48/68]	Time 0.041 (2.339)	Data 0.001 (2.297)	Loss 0.4227 (0.5125)	MAE 0.499 (0.540)
Epoch: [1][49/68]	Time 1.043 (2.314)	Data 1.002 (2.271)	Loss 0.4011 (0.5103)	MAE 0.482 (0.538)
Epoch: [1][50/68]	Time 17.947 (2.620)	Data 17.735 (2.574)	Loss 0.5435 (0.5109)	MAE 0.569 (0.539)
Epoch: [1][51/68]	Time 0.042 (2.571)	Data 0.000 (2.525)	Loss 0.4908 (0.5105)	MAE 0.524 (0.539)
Epoch: [1][52/68]	Time 0.039 (2.523)	Data 0.001 (2.477)	Loss 0.4465 (0.5093)	MAE 0.528 (0.539)
Epoch: [1][53/68]	Time 0.040 (2.477)	Data 0.000 (2.431)	Loss 0.5634 (0.5103)	MAE 0.535 (0.538)
Epoch: [1][54/68]	Time 0.041 (2.432)	Data 0.000 (2.387)	Loss 0.5700 (0.5114)	MAE 0.590 (0.539)
Epoch: [1][55/68]	Time 0.043 (2.390)	Data 0.001 (2.344)	Loss 0.3356 (0.5083)	MAE 0.449 (0.538)
Epoch: [1][56/68]	Time 0.039 (2.349)	Data 0.000 (2.303)	Loss 0.4720 (0.5076)	MAE 0.515 (0.537)
Epoch: [1][57/68]	Time 0.041 (2.309)	Data 0.001 (2.263)	Loss 0.7164 (0.5112)	MAE 0.587 (0.538)
Epoch: [1][58/68]	Time 0.042 (2.270)	Data 0.001 (2.225)	Loss 0.5986 (0.5127)	MAE 0.551 (0.538)
Epoch: [1][59/68]	Time 0.039 (2.233)	Data 0.001 (2.188)	Loss 0.4241 (0.5112)	MAE 0.496 (0.538)
